partida_id,rodada,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
5196,21,Athletico Paranaense,19,0,64.0,509,,12,1,0,0,6
5198,22,Ponte Preta,8,0,46.0,383,,19,2,1,1,5
5198,22,Cruzeiro,17,0,54.0,440,,22,5,0,1,6
5199,22,Vasco da Gama,5,0,61.0,549,,10,1,0,4,6
5199,22,Internacional,10,0,39.0,345,,22,3,0,2,2
5197,22,São Paulo,8,0,53.0,407,,14,5,0,5,8
5197,22,Joinville,21,0,47.0,359,,23,4,0,0,8
5201,22,Athletico Paranaense,14,0,49.0,368,,16,4,0,1,2
5201,22,Atlético Mineiro,20,0,51.0,344,,18,4,1,10,10
5200,22,Flamengo,8,0,63.0,588,,14,1,0,3,2
5200,22,Avaí,14,0,37.0,345,,18,4,0,1,5
5204,22,Palmeiras,14,0,60.0,510,,14,3,0,2,7
5204,22,Goiás,9,0,40.0,350,,11,3,0,1,3
5203,22,Fluminense,11,2,40.0,345,,11,3,0,6,3
5203,22,Corinthians,14,8,60.0,520,,12,0,0,0,8
5202,22,Coritiba,7,0,48.0,414,,16,2,0,2,3
5202,22,Sport,12,0,52.0,452,,14,2,0,3,4
5205,22,Santos,13,0,51.0,430,,16,0,0,1,4
5205,22,Chapecoense,13,0,49.0,420,,12,1,0,2,9
5206,22,Figueirense,14,0,65.0,572,,14,4,0,3,9
5206,22,Grêmio,6,0,35.0,330,,9,4,0,1,4
5207,23,São Paulo,15,0,53.0,464,,10,0,0,0,7
5207,23,Internacional,5,0,47.0,420,,10,0,0,1,3
5208,23,Atlético Mineiro,4,0,53.0,463,,16,2,0,5,5
5208,23,Vasco da Gama,15,0,47.0,416,,19,2,1,1,5
5209,23,Joinville,7,0,23.0,169,,17,1,3,2,2
5209,23,Athletico Paranaense,18,0,77.0,539,,15,4,1,5,4
5210,23,Cruzeiro,16,0,54.0,476,,15,0,0,5,4
5210,23,Figueirense,5,0,46.0,420,,15,4,0,1,3
5211,23,Ponte Preta,8,0,36.0,294,,17,2,0,1,11
5211,23,Chapecoense,15,0,64.0,507,,9,1,0,1,9
5212,23,Grêmio,18,0,74.0,690,,15,3,0,3,5
5212,23,Goiás,9,0,26.0,248,,12,3,1,0,3
5213,23,Palmeiras,16,0,49.0,312,,20,6,0,2,11
5213,23,Corinthians,7,0,51.0,351,,14,3,0,2,1
5215,23,Fluminense,7,0,53.0,437,,13,6,0,2,5
5215,23,Flamengo,20,0,47.0,402,,24,5,1,0,9
5214,23,Avaí,12,0,52.0,363,,19,2,0,1,4
5214,23,Coritiba,10,0,48.0,365,,22,4,0,3,1
5216,23,Sport,12,0,56.0,517,,9,1,0,0,7
5216,23,Santos,12,0,44.0,448,,9,0,0,3,1
5217,24,Vasco da Gama,12,0,53.0,438,,23,1,0,0,4
5217,24,Ponte Preta,10,0,47.0,406,,20,2,1,0,2
5218,24,Atlético Mineiro,11,0,62.0,587,,17,3,0,3,5
5218,24,Avaí,11,0,38.0,369,,16,3,0,2,2
5219,24,Internacional,8,0,46.0,367,,21,5,1,2,3
5219,24,Palmeiras,7,0,54.0,426,,23,2,1,0,3
5220,24,Athletico Paranaense,12,0,49.0,407,,9,2,0,1,6
5220,24,Figueirense,14,0,51.0,403,,7,2,0,2,10
5222,24,Santos,15,0,48.0,431,,11,1,0,2,2
5222,24,São Paulo,11,0,52.0,462,,9,1,0,3,2
5223,24,Corinthians,14,0,56.0,604,,7,0,0,0,4
5223,24,Grêmio,15,0,44.0,473,,6,3,0,2,6
5221,24,Fluminense,16,5,47.0,376,,24,4,0,2,7
5221,24,Coritiba,9,3,53.0,426,,11,1,0,1,3
5224,24,Sport,10,0,60.0,591,,6,1,0,1,5
5224,24,Goiás,19,0,40.0,382,,8,3,0,0,6
5225,24,Joinville,9,0,55.0,361,,13,4,0,2,2
5225,24,Chapecoense,7,0,45.0,305,,10,2,0,3,6
5226,24,Cruzeiro,10,0,54.0,412,,10,3,0,2,7
5226,24,Flamengo,10,0,46.0,360,,18,3,0,1,3
5227,25,Coritiba,25,0,62.0,514,,13,4,0,0,4
5227,25,Internacional,7,0,38.0,322,,26,7,0,0,3
5228,25,Palmeiras,15,0,53.0,424,,19,4,0,3,4
5228,25,Figueirense,4,0,47.0,382,,18,3,1,5,4
5230,25,Corinthians,13,0,69.0,595,,10,0,0,2,8
5230,25,Joinville,7,0,31.0,267,,17,1,0,3,6
5229,25,Santos,20,0,62.0,531,,15,2,0,0,10
5229,25,Ponte Preta,16,0,38.0,333,,22,5,0,1,2
5231,25,Cruzeiro,12,0,35.0,278,,17,2,1,4,3
5231,25,Atlético Mineiro,16,0,65.0,499,,16,5,0,3,9
5232,25,Grêmio,12,0,52.0,473,,11,3,0,1,6
5232,25,São Paulo,14,0,48.0,460,,13,3,0,0,4
5233,25,Chapecoense,13,0,49.0,429,,13,2,0,1,3
5233,25,Flamengo,9,0,51.0,440,,12,1,0,3,7
5234,25,Athletico Paranaense,17,0,56.0,423,,20,2,0,2,13
5234,25,Vasco da Gama,14,0,44.0,351,,18,2,0,4,6
5236,25,Sport,6,2,57.0,440,,19,2,0,1,3
5236,25,Fluminense,13,3,43.0,336,,17,3,0,0,2
5235,25,Avaí,13,0,65.0,581,,18,2,0,2,2
5235,25,Goiás,12,0,35.0,326,,19,2,0,2,3
5239,26,Ponte Preta,8,0,51.0,489,,11,5,0,2,1
5239,26,Goiás,9,0,49.0,449,,12,2,0,0,11
5237,26,Joinville,15,0,33.0,262,,19,4,0,3,5
5237,26,Sport,7,0,67.0,555,,11,3,0,6,3
5238,26,Fluminense,9,2,51.0,392,,14,1,0,3,5
5238,26,Palmeiras,12,9,49.0,372,,19,3,0,0,6
5241,26,Athletico Paranaense,16,0,48.0,423,,13,1,0,1,7
5241,26,Grêmio,5,0,52.0,488,,5,2,0,1,2
5240,26,Figueirense,7,0,63.0,362,,16,2,0,0,6
5240,26,Avaí,10,0,37.0,217,,23,4,0,0,1
5242,26,Atlético Mineiro,16,0,56.0,592,,11,1,0,1,3
5242,26,Santos,13,0,44.0,477,,7,1,0,2,1
5243,26,Internacional,13,0,44.0,348,,15,2,0,4,5
5243,26,Corinthians,14,0,56.0,425,,12,1,0,1,6
5244,26,Cruzeiro,12,0,53.0,437,,15,4,0,0,11
5244,26,Vasco da Gama,10,0,47.0,398,,4,2,1,2,11
5245,26,Chapecoense,8,0,41.0,354,,14,2,0,2,3
5245,26,São Paulo,7,0,59.0,474,,12,2,0,2,6
5246,26,Coritiba,8,0,27.0,245,,21,3,0,3,0
5246,26,Flamengo,17,0,73.0,627,,12,2,0,2,10
5248,27,Internacional,9,0,53.0,415,,22,1,0,2,5
5248,27,Figueirense,8,0,47.0,368,,22,5,0,0,5
5247,27,Palmeiras,14,0,41.0,284,,22,2,0,2,9
5247,27,Grêmio,9,0,59.0,432,,17,4,0,1,2
5249,27,Ponte Preta,9,0,40.0,348,,14,3,0,2,5
5249,27,Fluminense,10,0,60.0,498,,14,4,0,1,7
5250,27,Goiás,12,0,45.0,379,,6,0,0,2,3
5250,27,Joinville,7,0,55.0,437,,12,1,0,0,8
5251,27,Corinthians,14,0,57.0,464,,8,2,0,2,9
5251,27,Santos,6,0,43.0,357,,10,5,2,3,6
5253,27,Atlético Mineiro,14,0,45.0,379,,16,2,0,0,6
5253,27,Flamengo,11,0,55.0,438,,16,2,0,4,6
5252,27,Sport,13,0,56.0,477,,10,2,0,2,5
5252,27,Vasco da Gama,14,0,44.0,372,,13,2,0,4,2
5254,27,Avaí,12,0,38.0,294,,17,3,0,3,9
5254,27,São Paulo,11,0,62.0,490,,19,4,0,2,5
5256,27,Athletico Paranaense,9,0,62.0,407,,23,3,0,2,5
5256,27,Coritiba,9,0,38.0,260,,19,7,1,1,5
5255,27,Chapecoense,18,0,55.0,416,,15,2,0,2,3
5255,27,Cruzeiro,5,0,45.0,364,,12,0,1,2,6
5257,28,Fluminense,7,0,52.0,437,,27,4,0,0,0
5257,28,Goiás,14,0,48.0,405,,15,3,0,2,4
5258,28,Avaí,13,0,46.0,426,,12,3,0,0,8
5258,28,Grêmio,14,0,54.0,538,,13,1,0,2,3
5259,28,Athletico Paranaense,19,0,66.0,488,,16,2,0,0,13
5259,28,Ponte Preta,8,0,34.0,278,,18,4,0,4,2
5260,28,Santos,18,0,61.0,490,,8,1,0,3,5
5260,28,Internacional,11,0,39.0,324,,17,4,0,1,6
5261,28,Vasco da Gama,7,0,52.0,334,,21,6,0,0,5
5261,28,Flamengo,14,0,48.0,307,,26,5,0,2,4
5262,28,Joinville,15,0,43.0,369,,19,2,0,2,5
5262,28,Atlético Mineiro,12,0,57.0,498,,8,2,0,5,5
5263,28,Figueirense,12,0,53.0,385,,21,3,0,3,9
5263,28,Corinthians,14,0,47.0,367,,14,3,0,0,4
5264,28,São Paulo,14,0,56.0,402,,13,1,0,2,7
5264,28,Palmeiras,9,0,44.0,315,,17,2,0,0,3
5265,28,Chapecoense,15,0,54.0,414,,8,0,0,1,6
5265,28,Sport,9,0,46.0,374,,17,3,0,2,4
5266,28,Cruzeiro,7,0,49.0,458,,13,0,1,0,3
5266,28,Coritiba,16,0,51.0,446,,13,1,1,3,6
5267,29,Internacional,21,0,51.0,376,,16,2,0,3,8
5267,29,Sport,9,0,49.0,382,,11,2,1,1,4
5268,29,Coritiba,14,0,49.0,412,,6,1,0,4,9
5268,29,Atlético Mineiro,10,0,51.0,443,,11,2,0,0,1
5269,29,São Paulo,11,0,58.0,464,,12,1,0,4,4
5269,29,Athletico Paranaense,8,0,42.0,342,,16,3,0,1,0
5271,29,Flamengo,21,0,70.0,478,,17,2,0,8,9
5271,29,Joinville,4,0,30.0,217,,27,3,0,0,2
5270,29,Vasco da Gama,8,0,59.0,444,,18,6,2,5,3
5270,29,Avaí,14,0,41.0,289,,18,4,1,2,6
5274,29,Goiás,19,0,62.0,423,,15,1,0,0,4
5274,29,Figueirense,13,0,38.0,267,,11,5,1,3,5
5273,29,Grêmio,3,0,54.0,526,,15,3,0,0,5
5273,29,Cruzeiro,18,0,46.0,436,,9,3,0,4,3
5275,29,Ponte Preta,10,0,42.0,320,,17,1,1,6,8
5275,29,Corinthians,13,0,58.0,445,,15,4,0,1,7
5272,29,Fluminense,11,0,46.0,386,,12,2,0,0,4
5272,29,Santos,19,0,54.0,442,,24,3,0,9,6
5276,29,Chapecoense,13,0,48.0,314,,17,0,0,0,2
5276,29,Palmeiras,10,0,52.0,336,,17,5,0,2,7
5277,30,Atlético Mineiro,20,0,59.0,488,,14,2,0,3,5
5277,30,Internacional,6,0,41.0,352,,11,3,0,2,3
5278,30,Sport,13,0,59.0,517,,8,2,0,2,9
5278,30,Avaí,7,0,41.0,375,,16,5,0,1,0
5279,30,Joinville,13,0,42.0,293,,23,6,0,0,4
5279,30,Coritiba,13,0,58.0,407,,16,1,0,4,4
5280,30,Figueirense,15,0,33.0,228,,14,1,0,1,4
5280,30,Flamengo,11,0,67.0,479,,10,1,0,2,3
5281,30,Ponte Preta,9,0,41.0,306,,17,3,0,0,6
5281,30,Palmeiras,16,0,59.0,404,,18,2,0,1,8
5282,30,São Paulo,10,1,58.0,462,,21,4,0,2,5
5282,30,Fluminense,7,3,42.0,340,,16,0,0,1,3
5283,30,Cruzeiro,19,0,49.0,365,,7,2,0,5,11
5283,30,Athletico Paranaense,5,0,51.0,384,,20,5,0,3,0
5285,30,Goiás,13,0,37.0,367,,10,5,0,6,4
5285,30,Corinthians,17,0,63.0,620,,9,1,0,3,6
5284,30,Vasco da Gama,12,0,57.0,388,,16,4,0,2,8
5284,30,Chapecoense,10,0,43.0,306,,19,5,0,1,0
5286,30,Santos,12,0,51.0,474,,4,3,1,1,11
5286,30,Grêmio,14,0,49.0,462,,14,3,0,0,9
5287,31,Palmeiras,17,0,46.0,330,,29,4,0,1,5
5287,31,Avaí,11,0,54.0,379,,14,3,0,2,1
5288,31,Figueirense,14,0,55.0,348,,16,3,0,2,3
5288,31,Joinville,14,0,45.0,280,,24,1,1,4,5
5290,31,Cruzeiro,21,8,49.0,426,,13,2,0,1,7
5290,31,Fluminense,6,0,51.0,430,,14,1,0,0,3
5289,31,Ponte Preta,17,10,46.0,369,,30,3,0,2,6
5289,31,Coritiba,9,3,54.0,428,,27,3,0,2,2
5291,31,Corinthians,12,0,44.0,389,,12,1,0,1,5
5291,31,Athletico Paranaense,11,0,56.0,470,,11,2,0,5,7
5293,31,Vasco da Gama,16,0,52.0,427,,16,1,0,2,7
5293,31,São Paulo,17,0,48.0,401,,11,1,1,3,4
5292,31,Flamengo,17,0,63.0,459,,19,0,0,0,5
5292,31,Internacional,8,0,37.0,286,,24,2,0,0,1
5294,31,Chapecoense,21,0,43.0,369,,13,2,1,1,3
5294,31,Grêmio,15,0,57.0,489,,17,3,0,2,5
5295,31,Santos,16,0,61.0,559,,9,0,0,4,3
5295,31,Goiás,10,0,39.0,374,,8,1,0,1,1
5296,31,Atlético Mineiro,7,0,56.0,545,,8,0,1,1,7
5296,31,Sport,11,0,44.0,429,,13,0,0,1,4
5297,32,Athletico Paranaense,12,4,46.0,427,,21,3,0,1,5
5297,32,Fluminense,20,9,54.0,478,,4,1,0,2,7
5298,32,Joinville,9,0,38.0,279,,18,2,0,1,4
5298,32,Internacional,15,0,62.0,461,,11,1,0,5,4
5299,32,Figueirense,16,0,38.0,281,,24,5,0,3,4
5299,32,Santos,8,0,62.0,485,,20,2,0,1,4
5300,32,Palmeiras,14,0,53.0,452,,15,2,0,1,11
5300,32,Sport,9,0,47.0,433,,9,1,0,1,1
5303,32,Avaí,12,0,47.0,367,,16,2,0,1,4
5303,32,Chapecoense,10,0,53.0,397,,17,1,0,1,2
5301,32,Corinthians,8,0,56.0,509,,19,3,0,1,1
5301,32,Flamengo,8,0,44.0,397,,20,1,1,6,6
5304,32,Grêmio,11,0,47.0,416,,16,2,0,4,9
5304,32,Vasco da Gama,20,0,53.0,454,,12,1,0,4,3
5302,32,São Paulo,15,0,60.0,525,,21,3,0,1,3
5302,32,Coritiba,12,0,40.0,344,,17,4,1,2,3
5305,32,Goiás,17,0,44.0,363,,14,4,0,0,8
5305,32,Cruzeiro,15,0,56.0,485,,11,4,0,0,5
5306,32,Atlético Mineiro,17,0,59.0,552,,15,2,0,0,6
5306,32,Ponte Preta,7,0,41.0,409,,12,1,0,2,5
5307,33,Sport,9,0,43.0,415,,15,2,0,2,2
5307,33,São Paulo,16,0,57.0,541,,10,1,0,3,4
5308,33,Avaí,10,0,51.0,315,,16,3,0,1,4
5308,33,Cruzeiro,15,0,49.0,325,,16,3,0,0,3
5309,33,Ponte Preta,2,0,51.0,354,,20,3,0,2,7
5309,33,Joinville,11,0,49.0,330,,17,5,0,0,4
5310,33,Coritiba,11,0,64.0,424,,13,2,0,3,7
5310,33,Figueirense,6,0,36.0,247,,29,5,0,2,6
5313,33,Flamengo,6,0,48.0,474,,12,0,1,1,1
5313,33,Grêmio,11,0,52.0,506,,12,0,0,0,6
5314,33,Atlético Mineiro,16,0,59.0,497,,11,1,0,5,11
5314,33,Corinthians,9,0,41.0,363,,15,0,0,1,2
5311,33,Chapecoense,17,0,56.0,402,,13,3,0,2,7
5311,33,Athletico Paranaense,5,0,44.0,341,,12,4,1,1,4
5312,33,Santos,13,0,46.0,281,,15,3,0,6,6
5312,33,Palmeiras,8,0,54.0,325,,18,3,1,3,4
5315,33,Vasco da Gama,13,3,48.0,444,,18,2,0,0,13
5315,33,Fluminense,14,5,52.0,472,,22,4,1,2,5
5316,33,Internacional,14,0,66.0,520,,12,3,0,2,5
5316,33,Goiás,14,0,34.0,267,,16,3,0,3,4
5317,34,Ponte Preta,13,0,45.0,360,,20,4,0,4,6
5317,34,Internacional,11,0,55.0,439,,20,2,0,0,4
5318,34,Corinthians,10,0,67.0,698,,5,0,0,1,6
5318,34,Coritiba,10,0,33.0,331,,17,3,0,2,7
5319,34,Avaí,21,0,41.0,322,,10,2,0,1,4
5319,34,Athletico Paranaense,18,0,59.0,467,,21,1,0,1,7
5320,34,Fluminense,13,5,60.0,522,,12,3,0,3,6
5320,34,Chapecoense,18,3,40.0,351,,14,3,0,2,5
5322,34,Goiás,11,0,35.0,323,,14,0,0,1,2
5322,34,Flamengo,13,0,65.0,581,,16,1,0,4,5
5323,34,São Paulo,13,0,56.0,577,,12,2,0,0,2
5323,34,Cruzeiro,18,0,44.0,446,,5,1,0,4,6
5324,34,Figueirense,13,0,31.0,243,,14,2,0,4,10
5324,34,Atlético Mineiro,13,0,69.0,562,,13,4,0,2,6
5321,34,Vasco da Gama,9,0,43.0,333,,13,4,0,3,2
5321,34,Palmeiras,15,0,57.0,422,,29,1,0,1,8
5325,34,Joinville,9,0,55.0,237,,22,3,1,3,11
5325,34,Santos,11,0,45.0,203,,19,2,0,8,7
5326,34,Sport,13,0,48.0,426,,8,2,0,1,8
5326,34,Grêmio,8,0,52.0,460,,16,3,1,2,4
5327,35,Sport,15,0,53.0,410,,15,4,0,3,13
5327,35,Cruzeiro,21,0,47.0,369,,13,2,0,3,13
5328,35,Coritiba,11,0,38.0,316,,18,1,0,0,3
5328,35,Goiás,12,0,62.0,484,,20,1,0,4,5
5329,35,Figueirense,7,0,32.0,262,,24,4,0,2,1
5329,35,Ponte Preta,13,0,68.0,534,,18,4,0,3,5
5331,35,Athletico Paranaense,14,0,47.0,363,,13,2,0,5,1
5331,35,Palmeiras,12,0,53.0,395,,15,4,2,4,4
5330,35,Avaí,11,0,40.0,265,,12,4,0,1,6
5330,35,Joinville,14,0,60.0,392,,13,1,0,0,8
5332,35,Fluminense,8,0,37.0,293,,21,4,1,2,4
5332,35,Grêmio,21,0,63.0,499,,20,3,0,3,9
5333,35,Internacional,11,0,57.0,433,,14,2,1,7,3
5333,35,Chapecoense,18,0,43.0,318,,16,4,0,4,9
5334,35,Atlético Mineiro,10,0,55.0,516,,9,0,0,4,5
5334,35,São Paulo,18,0,45.0,418,,7,0,0,3,5
5335,35,Santos,13,0,59.0,471,,20,2,0,2,6
5335,35,Flamengo,11,0,41.0,327,,11,1,1,1,3
5336,35,Vasco da Gama,14,0,40.0,305,,12,1,1,6,8
5336,35,Corinthians,14,0,60.0,442,,15,3,0,0,6
5337,36,Cruzeiro,15,0,49.0,433,,13,1,0,2,2
5337,36,Palmeiras,10,0,51.0,438,,20,2,0,1,1
5339,36,Goiás,12,0,27.0,242,,12,3,0,1,2
5339,36,Atlético Mineiro,18,0,73.0,629,,16,3,0,3,6
5340,36,Grêmio,11,0,57.0,419,,13,2,0,0,4
5340,36,Internacional,13,0,43.0,322,,21,4,0,2,6
5342,36,Corinthians,13,0,51.0,459,,10,2,0,0,3
5342,36,São Paulo,19,0,49.0,441,,10,2,0,3,9
5341,36,Figueirense,14,0,51.0,400,,13,1,0,3,4
5341,36,Chapecoense,6,0,49.0,397,,15,3,0,1,5
5338,36,Joinville,21,0,54.0,338,,21,4,1,3,7
5338,36,Vasco da Gama,8,0,46.0,306,,10,4,0,1,9
5343,36,Flamengo,15,0,59.0,501,,19,3,0,0,8
5343,36,Ponte Preta,12,0,41.0,360,,23,3,0,2,3
5344,36,Avaí,13,0,44.0,400,,6,3,0,2,5
5344,36,Fluminense,9,0,56.0,515,,11,2,0,2,5
5345,36,Coritiba,10,0,37.0,282,,13,3,0,2,3
5345,36,Santos,8,0,63.0,480,,21,3,1,1,5
5346,36,Sport,20,0,54.0,461,,10,3,0,3,10
5346,36,Athletico Paranaense,7,0,46.0,411,,20,2,0,2,5
5347,37,Figueirense,12,0,35.0,289,,26,4,0,6,2
5347,37,São Paulo,19,0,65.0,526,,16,1,0,0,4
5348,37,Fluminense,8,0,43.0,369,,13,3,1,0,3
5348,37,Internacional,14,0,57.0,486,,20,4,0,1,3
5349,37,Ponte Preta,4,0,52.0,371,,27,1,1,1,2
5349,37,Avaí,10,0,48.0,333,,19,1,0,0,8
5351,37,Cruzeiro,21,0,57.0,504,,12,2,0,2,3
5351,37,Joinville,4,0,43.0,387,,13,3,0,1,2
5352,37,Atlético Mineiro,15,0,57.0,522,,11,5,0,0,3
5352,37,Grêmio,4,0,43.0,397,,10,3,0,3,3
5350,37,Sport,13,0,45.0,399,,14,6,0,4,8
5350,37,Corinthians,8,0,55.0,484,,17,3,0,2,4
5355,37,Coritiba,7,0,30.0,225,,27,3,0,4,2
5355,37,Palmeiras,6,0,70.0,495,,22,3,0,4,6
5353,37,Chapecoense,11,0,66.0,438,,17,5,0,0,4
5353,37,Goiás,14,0,34.0,234,,17,3,0,2,3
5354,37,Santos,9,0,53.0,349,,12,2,0,3,2
5354,37,Vasco da Gama,16,0,47.0,307,,14,3,0,1,10
5356,37,Athletico Paranaense,17,0,40.0,372,,16,1,0,2,2
5356,37,Flamengo,10,0,60.0,546,,14,3,0,1,4
5365,38,Grêmio,7,0,46.0,314,,13,1,0,3,4
5365,38,Joinville,13,0,54.0,341,,12,3,0,3,7
5358,38,Flamengo,15,0,65.0,559,,16,0,0,1,1
5358,38,Palmeiras,14,0,35.0,304,,20,1,0,4,5
5360,38,Athletico Paranaense,15,0,51.0,442,,10,1,0,3,5
5360,38,Santos,12,0,49.0,440,,10,0,0,4,7
5364,38,Atlético Mineiro,14,0,60.0,553,,7,0,0,2,5
5364,38,Chapecoense,10,0,40.0,364,,11,0,0,0,4
5361,38,Sport,4,0,52.0,402,,12,2,0,2,5
5361,38,Ponte Preta,14,0,48.0,358,,21,4,0,4,9
5357,38,Cruzeiro,6,0,49.0,399,,13,1,0,2,3
5357,38,Internacional,13,0,51.0,381,,11,2,0,4,9
5359,38,Fluminense,8,0,61.0,421,,18,4,0,1,5
5359,38,Figueirense,17,0,39.0,262,,16,4,0,0,7
5362,38,Goiás,6,0,36.0,309,,12,4,0,1,2
5362,38,São Paulo,6,0,64.0,540,,21,1,0,0,3
5363,38,Corinthians,14,0,78.0,761,,11,2,0,2,4
5363,38,Avaí,11,0,22.0,216,,14,2,0,1,2
5366,38,Coritiba,6,0,47.0,295,,20,1,0,1,4
5366,38,Vasco da Gama,7,0,53.0,327,,15,0,1,3,3
5368,1,Flamengo,11,0,56.0,553,,18,2,0,2,4
5368,1,Sport,1,0,44.0,437,,15,1,1,3,4
5367,1,Athletico Paranaense,4,0,35.0,316,,17,3,1,0,1
5367,1,Palmeiras,12,6,65.0,577,,14,1,0,2,8
5369,1,Atlético Mineiro,23,0,40.0,361,,18,2,0,3,4
5369,1,Santos,12,0,60.0,517,,12,2,0,5,2
5370,1,Cruzeiro,6,0,49.0,442,,23,2,2,4,0
5370,1,Coritiba,15,0,51.0,444,,19,1,0,1,5
5371,1,Vitória,11,0,62.0,380,,17,0,0,1,1
5371,1,Santa Cruz,7,0,38.0,227,,11,3,0,6,6
5372,1,Botafogo,11,0,67.0,590,,7,1,0,3,7
5372,1,São Paulo,6,0,33.0,310,,10,5,0,3,4
5375,1,Fluminense,14,0,61.0,490,,9,0,0,4,15
5375,1,América Mineiro,17,0,39.0,317,,8,0,0,2,8
5373,1,Figueirense,13,0,54.0,376,,8,2,0,1,6
5373,1,Ponte Preta,20,0,46.0,332,,21,5,0,1,9
5374,1,Corinthians,15,0,61.0,579,,12,1,0,2,10
5374,1,Grêmio,6,0,39.0,391,,20,4,0,3,2
5376,1,Internacional,12,0,69.0,494,,14,3,0,1,9
5376,1,Chapecoense,6,0,31.0,227,,20,3,1,1,4
5377,2,Palmeiras,11,0,66.0,497,,16,4,0,3,6
5377,2,Ponte Preta,11,0,34.0,268,,21,3,0,3,4
5378,2,Santa Cruz,10,0,42.0,341,,23,5,0,0,5
5378,2,Fluminense,15,0,58.0,462,,20,3,0,0,6
5379,2,Cruzeiro,17,0,70.0,533,,11,3,0,1,5
5379,2,Figueirense,13,0,30.0,229,,14,1,0,1,4
5380,2,Coritiba,4,0,41.0,451,,15,2,0,3,1
5380,2,Santos,12,0,59.0,622,,12,5,0,6,2
5381,2,Athletico Paranaense,9,0,42.0,391,,18,3,0,1,5
5381,2,Atlético Mineiro,25,0,58.0,523,,7,1,0,3,14
5382,2,Corinthians,13,0,66.0,529,,24,4,0,3,5
5382,2,Vitória,10,0,34.0,270,,20,4,1,5,5
5383,2,Chapecoense,18,0,62.0,495,,12,0,0,3,6
5383,2,América Mineiro,9,0,38.0,313,,26,4,0,1,2
5384,2,São Paulo,17,0,54.0,406,,11,4,0,0,11
5384,2,Internacional,12,0,46.0,362,,16,6,1,2,5
5385,2,Grêmio,20,0,44.0,434,,17,3,0,4,11
5385,2,Flamengo,14,0,56.0,535,,8,2,0,4,5
5386,2,Botafogo,19,0,44.0,443,,10,2,0,5,1
5386,2,Sport,13,0,56.0,537,,14,3,0,1,10
5387,3,Figueirense,13,0,46.0,403,,21,2,0,2,7
5387,3,Santos,8,0,54.0,484,,12,3,1,1,2
5388,3,Athletico Paranaense,16,4,66.0,645,,12,2,0,1,5
5388,3,Botafogo,10,3,34.0,333,,8,2,0,5,3
5389,3,Flamengo,8,0,63.0,536,,10,4,1,3,2
5389,3,Chapecoense,12,0,37.0,318,,24,1,0,3,5
5390,3,Vitória,7,0,46.0,373,,18,1,1,3,1
5390,3,América Mineiro,12,0,54.0,420,,22,4,0,1,4
5391,3,Cruzeiro,20,0,66.0,537,,15,3,0,1,7
5391,3,Santa Cruz,9,0,34.0,282,,16,2,0,3,1
5393,3,Coritiba,13,0,51.0,419,,18,2,0,0,6
5393,3,São Paulo,11,0,49.0,407,,12,2,0,1,3
5392,3,Fluminense,14,0,47.0,360,,12,0,0,3,4
5392,3,Palmeiras,15,0,53.0,390,,20,1,0,1,8
5394,3,Ponte Preta,6,0,42.0,411,,15,3,0,1,3
5394,3,Corinthians,14,0,58.0,562,,23,3,0,0,5
5395,3,Internacional,11,0,52.0,430,,14,3,0,3,7
5395,3,Sport,10,0,48.0,426,,13,1,0,1,5
5396,3,Atlético Mineiro,15,0,55.0,530,,8,1,0,0,5
5396,3,Grêmio,10,0,45.0,449,,14,5,0,1,4
5397,4,Cruzeiro,27,0,66.0,544,,7,1,0,1,15
5397,4,América Mineiro,6,0,34.0,293,,9,1,0,1,4
5398,4,Athletico Paranaense,10,8,48.0,426,,17,2,0,3,7
5398,4,Figueirense,11,4,52.0,447,,17,1,0,1,5
5399,4,Chapecoense,17,0,66.0,527,,16,1,0,0,9
5399,4,Santa Cruz,4,0,34.0,298,,19,4,0,1,1
5400,4,Flamengo,6,0,39.0,346,,13,1,1,1,2
5400,4,Ponte Preta,18,0,61.0,518,,19,2,0,1,8
5401,4,Sport,11,0,56.0,581,,7,2,0,4,8
5401,4,Corinthians,12,0,44.0,479,,12,1,0,0,1
5402,4,Botafogo,6,0,56.0,459,,17,1,0,0,7
5402,4,Fluminense,15,3,44.0,377,,16,1,0,0,2
5403,4,Vitória,16,0,43.0,342,,21,4,0,1,4
5403,4,Atlético Mineiro,16,0,57.0,447,,18,6,0,2,5
5404,4,Palmeiras,8,0,55.0,403,,21,5,0,3,2
5404,4,São Paulo,15,0,45.0,335,,18,2,0,3,13
5405,4,Grêmio,12,0,55.0,572,,19,0,0,1,4
5405,4,Coritiba,13,0,45.0,471,,18,3,0,4,2
5406,4,Santos,13,0,49.0,457,,9,1,0,2,5
5406,4,Internacional,11,0,51.0,454,,14,1,0,0,5
5407,5,Athletico Paranaense,13,0,52.0,449,,15,2,0,4,4
5407,5,Internacional,9,1,48.0,418,,30,5,0,3,7
5410,5,Coritiba,19,0,51.0,387,,17,4,0,1,6
5410,5,Chapecoense,15,0,49.0,376,,23,5,0,1,9
5409,5,Santa Cruz,8,0,52.0,385,,25,5,1,1,6
5409,5,Sport,17,0,48.0,368,,15,2,0,2,2
5408,5,Santos,3,0,33.0,331,,14,2,0,3,3
